GEO LEVEL,GEO COMPARISON,Year,GEO UNIT,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
County,state,2016,county,48,Texas,TX,48133,Eastland County,48133,18252,0,10243,84,6752,341,3054,681,357,138,21577,2920,2121,328,3871,150,3887,157,3714,2.3,279,108,3606,20,,,252,111,1814,234,141,82,348,93,967,184,17.6,3.9,5,1.9,21577,2920,17.2,2.6,21.2,0.8,21.3,0.9,20.7,4.1,1.6,19.8,0.1,2.1,1.1,2.5,1.1,17.7,2.3,2.1,1.2,5.2,1.3,5.3,1,0.6047,0.3241,0.3636,1.9881,0.4941,0.7984,0.2055,0.8419,0.0395,1.8854,0.4032,0.1107,0.2174,0.3281,0.1344,0.585,0.6364,0.1581,0.5099,0.7708,2.6601,0.5573,6.8617,0.3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3903,508,21.7,2.8,19340
County,state,2016,county,48,Texas,TX,48135,Ector County,48135,153177,0,56167,129,50950,581,18777,2084,4902,558,27295,943,22581,992,14853,82,45672,0,19646,0.7,5655,529,98452,136,,,6523,565,8970,590,2854,415,2464,311,1831,314,12.4,1.4,6.4,0.7,27295,943,24.9,1.1,9.7,0.1,29.8,0,12.9,11.1,1,64.3,0.1,8.3,0.7,11.6,1,16,1.1,5.6,0.8,4.8,0.6,1.2,0.2,0.2016,0.581,0.7747,1.7826,0.4111,0.0356,0.9012,0.2292,0.7866,1.9526,0.4506,0.83,0.8261,1.6561,0.8538,0.9368,0.5494,0.7787,0.4229,0.3123,3,0.7628,8.3913,0.6798,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,,35308,1958,23.3,1.3,164221
County,state,2016,county,48,Texas,TX,48137,Edwards County,48137,2028,128,1721,121,718,110,156,80,39,44,27333,11353,362,81,549,115,333,115,445,6.8,27,29,1103,215,,,3,13,377,76,21,24,44,34,13,9,7.7,4,3.9,4.6,27333,11353,24.9,5.3,27.1,5.6,16.4,5.6,22.1,3.8,4,54.4,10,7.4,3.9,0.2,0.8,21.9,4.4,2.9,3.4,6.1,4.6,0.6,0.4,0.0435,0.1304,0.7747,1.166,0.1858,0.9486,0.0316,0.8933,0.0237,1.8972,0.419,0.7273,0.7945,1.5217,0.7866,0.0909,0.8103,0.3676,0.668,0.1107,2.0474,0.249,6.6324,0.3281,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,340,153,16.9,7.5,1560
County,state,2016,county,48,Texas,TX,48139,Ellis County,48139,160225,0,57235,116,53803,428,17458,1687,4452,450,27313,615,15677,715,18884,59,43658,0,18867,0.5,5002,510,58695,72,,,2703,338,6108,488,1944,330,1624,280,1787,317,11,1.1,5.5,0.6,27313,615,15.4,0.7,11.8,0.1,27.2,0,11.9,9.3,0.9,36.6,0,4.5,0.6,4.7,0.6,10.7,0.9,3.6,0.6,3,0.5,1.1,0.2,0.1542,0.4071,0.2569,1.0395,0.1383,0.1502,0.7787,0.1581,0.585,1.6719,0.2055,0.4348,0.5968,1.0316,0.5178,0.7905,0.2767,0.5336,0.1423,0.2727,2.0158,0.2292,5.7589,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26445,1504,16.6,1,141756
County,state,2016,county,48,Texas,TX,48141,El Paso County,48141,833592,0,286261,323,261415,1581,183925,5400,28534,1477,19145,277,117532,2426,93645,25,236974,0,112037,0.3,33502,1279,726436,349,,,30557,1247,16795,779,15284,930,19538,963,14949,864,22.5,0.7,7.9,0.4,19145,277,23.5,0.5,11.2,0.1,28.4,0,13.9,12.8,0.5,87.1,0,15.3,0.3,10.7,0.4,5.9,0.3,5.8,0.4,7.5,0.4,1.8,0.1,0.8735,0.7708,0.7194,3.2372,0.9051,0.1028,0.8735,0.3043,0.9407,2.2213,0.6759,0.9565,0.9368,1.8933,0.9684,0.917,0.1028,0.8142,0.8577,0.5099,3.2016,0.8656,10.5534,0.9209,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,1,,191918,4244,23.8,0.5,833357
County,state,2016,county,48,Texas,TX,48143,Erath County,48143,40641,0,17375,193,14197,391,9500,1207,831,203,22781,1414,3701,414,5546,156,8600,93,4140,1,1080,247,9810,74,,,1646,315,3216,346,448,157,672,193,1895,476,24.5,3,4.1,1,22781,1414,16.1,1.8,13.6,0.4,21.2,0.2,10.3,7.6,1.7,24.1,0.2,3.7,0.8,9.5,1.8,18.5,2,3.2,1.1,4.7,1.4,4.7,1.2,0.9328,0.166,0.2925,1.9802,0.4901,0.2806,0.2016,0.0949,0.3241,0.9012,0.0277,0.2016,0.4901,0.6917,0.3281,0.8893,0.6838,0.4308,0.3992,0.751,3.1542,0.8458,6.7273,0.3518,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8105,754,20.2,1.9,44383
County,state,2016,county,48,Texas,TX,48145,Falls County,48145,17265,0,7722,98,5447,204,3756,463,390,111,17257,977,2887,289,2865,22,3682,0,3141,2.1,473,110,8345,20,,,363,126,978,148,193,67,422,121,1807,271,24.3,3,6.2,1.7,17257,977,24.3,2.3,16.6,0.1,21.3,0,20.3,8.7,2,48.3,0.1,3.4,1.1,4.7,1.6,12.7,1.9,3.5,1.2,7.7,2.2,10.5,1.6,0.9209,0.5534,0.747,3.1621,0.8972,0.5375,0.2095,0.83,0.4822,2.0593,0.5613,0.6601,0.4427,1.1028,0.5692,0.7866,0.3834,0.5059,0.8814,0.8814,3.4387,0.9209,9.7628,0.8933,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2920,392,18.9,2.6,13467
County,state,2016,county,48,Texas,TX,48147,Fannin County,48147,33757,0,14232,139,12022,309,5078,594,897,171,21429,770,4019,312,6285,61,7128,0,5090,1,917,158,6851,30,,,192,80,2116,191,329,87,470,97,3091,321,16.5,1.9,6.4,1.2,21429,770,17,1.3,18.6,0.2,21.1,0,16.5,7.6,1.3,20.3,0.1,2.5,0.6,1.3,0.6,14.9,1.4,2.7,0.7,3.9,0.8,9.2,1,0.4901,0.581,0.3518,2.1344,0.5534,0.6719,0.1976,0.5375,0.3281,1.7352,0.253,0.1265,0.3083,0.4348,0.1937,0.4229,0.4901,0.3281,0.2767,0.8656,2.3834,0.3992,6.6877,0.3478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5413,382,17.6,1.3,26227
County,state,2016,county,48,Texas,TX,48149,Fayette County,48149,24909,0,13881,74,9553,319,2630,527,193,75,28665,2082,3262,385,5897,74,5257,0,3436,1.7,450,129,6870,24,,,335,143,1892,251,124,68,415,125,504,186,10.8,2.2,1.7,0.6,28665,2082,18.3,2.2,23.7,0.3,21.1,0,14,4.7,1.3,27.6,0.1,2.3,0.8,2.4,1,13.6,1.8,1.3,0.7,4.3,1.3,2,0.7,0.1462,0.0316,0.4545,0.7747,0.1028,0.8854,0.1897,0.3281,0.0632,1.4664,0.1186,0.2806,0.2688,0.5494,0.253,0.5692,0.415,0.0751,0.3241,0.5534,1.9368,0.2055,4.7273,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3502,575,14.3,2.4,23701
County,state,2016,county,48,Texas,TX,48151,Fisher County,48151,3847,0,2180,127,1650,135,752,158,124,61,26796,4370,467,83,894,80,791,95,617,2.6,70,31,1373,124,,,12,16,114,36,66,41,95,44,42,19,19.8,4.1,6.8,3.2,26796,4370,17.2,3.1,23.2,2.1,20.6,2.5,16.1,4.2,1.9,35.7,3.2,2.9,1.9,0.6,0.8,5.2,1.6,4,2.5,5.8,2.6,1.1,0.5,0.7549,0.668,0.3636,2.0277,0.498,0.8696,0.1739,0.5059,0.0435,1.5929,0.1818,0.415,0.3676,0.7826,0.3953,0.2055,0.0791,0.6047,0.6126,0.2648,1.7668,0.1383,6.17,0.2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,713,114,18.7,3,3861
County,state,2016,county,48,Texas,TX,48153,Floyd County,48153,6088,0,2999,25,2444,117,1330,297,205,85,23133,1999,1052,113,1118,21,1664,0,841,2,267,75,3732,18,,,111,63,169,54,174,78,148,58,47,22,22,4.9,7.6,3,23133,1999,26.8,2.7,18.4,0.4,27.3,0,13.9,10.9,3.1,61.3,0.3,4.5,1.9,3.7,2.1,5.6,1.8,7.1,3.2,6.1,2.3,0.8,0.4,0.8617,0.751,0.8261,2.9802,0.8696,0.6601,0.7866,0.3043,0.7708,2.5217,0.8538,0.8063,0.6126,1.419,0.7233,0.7154,0.0909,0.8972,0.668,0.1502,2.5217,0.4743,9.4427,0.8538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1389,212,23,3.5,5015
County,state,2016,county,48,Texas,TX,48155,Foard County,48155,1320,145,855,61,526,70,89,65,55,35,23323,3428,183,68,384,81,263,79,310,6.3,34,26,242,195,,,0,18,88,40,0,18,16,18,36,55,6.9,5,9.3,5.8,23323,3428,19.2,6.6,29.1,5.8,19.9,5.6,24.1,6.5,5,18.3,14.7,2,4.3,0,2.2,10.3,4.6,0,3.5,3,3.4,2.7,4.2,0.0277,0.8656,0.4822,1.9012,0.4506,0.9763,0.1107,0.9368,0.2016,2.2253,0.6798,0.0949,0.1976,0.2925,0.1146,0,0.2648,0,0.1423,0.6324,1.0395,0.0316,5.4585,0.1383,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,,186,72,14.5,5.6,1054
County,state,2016,county,48,Texas,TX,48157,Fort Bend County,48157,683756,0,224504,188,214126,1175,55523,3486,18701,1138,37134,563,47134,1904,64913,176,191947,76,53303,0.3,18580,1376,445191,422,,,17307,1079,7088,792,7221,709,5709,617,5836,438,8.2,0.5,5.4,0.3,37134,563,10.8,0.4,9.5,0.1,28.1,0,7.9,8.7,0.6,65.1,0.1,5.5,0.3,7.7,0.5,3.2,0.4,3.4,0.3,2.7,0.3,0.9,0.1,0.0632,0.3834,0.0711,0.5296,0.0632,0.0316,0.8458,0.0158,0.4743,1.3676,0.0988,0.8498,0.6877,1.5375,0.7945,0.8617,0.0277,0.4704,0.0949,0.1739,1.6285,0.1146,5.0632,0.1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,89121,4024,13.1,0.6,573481
County,state,2016,county,48,Texas,TX,48159,Franklin County,48159,10571,0,5782,43,4114,295,1759,400,313,124,25250,4162,1050,199,2060,57,2578,0,2277,3.2,347,135,2131,20,,,52,36,761,175,100,59,133,61,104,89,16.8,3.8,6.5,2.6,25250,4162,14.5,2.7,19.5,0.5,24.4,0,21.8,8.4,3.2,20.2,0.2,3.5,1.4,0.9,0.6,13.2,3,2.4,1.4,3.2,1.4,1,0.8,0.5296,0.6008,0.2095,1.7036,0.3597,0.7194,0.5059,0.8814,0.4308,2.5375,0.8696,0.1186,0.4585,0.5771,0.2648,0.2767,0.4071,0.2332,0.1779,0.2292,1.3241,0.0711,6.1423,0.2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2186,411,20.9,4,9315
County,state,2016,county,48,Texas,TX,48161,Freestone County,48161,19585,0,9297,81,7339,283,2988,491,444,130,23370,1776,2588,270,3620,61,4456,18,3121,1.9,624,151,6299,20,,,95,63,2646,276,179,82,386,123,1598,192,16.6,2.7,5.5,1.6,23370,1776,18.9,2,18.5,0.3,22.8,0.1,17.4,8.5,2,32.2,0.1,3.5,1,1,0.7,28.5,3,2.4,1.1,5.3,1.7,8.2,1,0.5138,0.4071,0.4783,1.913,0.4625,0.664,0.3123,0.6245,0.4506,2.0514,0.5494,0.3478,0.4625,0.8103,0.415,0.3123,0.9486,0.2372,0.5257,0.83,2.8538,0.6917,7.6285,0.5573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,3405,470,18.9,2.6,18923
County,state,2016,county,48,Texas,TX,48163,Frio County,48163,18542,0,5888,89,4660,257,3333,721,502,241,17547,2764,4126,484,2268,75,4522,0,2791,3.1,646,198,15434,206,,,49,45,1526,275,522,180,345,130,2889,287,21.3,4.6,6.9,3.3,17547,2764,37.2,4.4,12.2,0.4,24.4,0,17.8,13.9,4.2,83.2,1.1,10.4,2.1,0.8,0.8,25.9,4.6,11.2,3.8,7.4,2.7,15.6,1.5,0.834,0.6719,0.9565,3.3913,0.9328,0.166,0.5138,0.6561,0.9605,2.2964,0.7431,0.9368,0.8696,1.8063,0.9249,0.2727,0.8972,0.9723,0.8379,0.9407,3.9209,0.9921,11.415,0.9723,0,0,1,1,2,0,0,0,1,1,1,0,1,0,0,1,0,1,2,,3846,657,24.6,4.1,17600
County,state,2016,county,48,Texas,TX,48165,Gaines County,48165,19485,0,6349,40,5630,203,2076,596,375,120,22837,2652,4268,340,1799,62,6858,70,2339,1.8,329,118,8374,59,,,26,42,1405,219,322,124,256,110,119,101,10.7,3.1,4.5,1.4,22837,2652,39.6,3.1,9.2,0.3,35.2,0.4,12.1,5.8,2.1,43,0.3,10.1,2.3,0.4,0.7,22.1,3.4,5.7,2.2,4.5,2,0.6,0.5,0.1344,0.2134,0.9684,1.9012,0.4545,0.0237,1,0.1739,0.1542,1.3518,0.0949,0.585,0.8577,1.4427,0.7431,0.1423,0.8142,0.7866,0.3636,0.0949,2.2016,0.3202,6.8972,0.3794,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,6323,633,32.6,3.3,17951
County,state,2016,county,48,Texas,TX,48167,Galveston County,48167,314485,0,140048,398,115685,1220,41948,2483,11373,839,32756,667,25989,1149,40230,76,77531,4,41356,0.5,10514,827,131202,363,,,18095,942,6587,669,3421,542,6968,647,5984,1039,13.6,0.8,7.2,0.5,32756,667,12.4,0.5,12.8,0.1,24.7,0,13.3,9.1,0.7,41.7,0.1,3.4,0.3,12.9,0.7,4.7,0.5,3,0.5,6,0.5,1.9,0.3,0.253,0.7115,0.1146,1.1265,0.166,0.2095,0.5573,0.249,0.5455,1.5613,0.166,0.5415,0.4466,0.9881,0.498,0.9486,0.0632,0.3755,0.6482,0.5375,2.5731,0.5099,6.249,0.249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,47508,2471,15.3,0.8,294821
County,state,2016,county,48,Texas,TX,48169,Garza County,48169,6614,195,2182,175,1625,134,624,275,68,53,19043,3684,2054,222,702,138,1215,126,620,2.9,207,76,3942,331,,,0,25,348,93,55,55,90,62,1979,208,13.4,6,2.9,2.3,19043,3684,43,5,10.6,2.1,18.4,1.8,13.3,12.7,4.6,59.6,4.7,25.2,5.4,0,1.2,15.9,4,3.4,3.4,5.5,3.9,29.9,3,0.2411,0.0672,0.9842,2.17,0.5731,0.087,0.0514,0.249,0.9249,1.3123,0.0751,0.7984,0.9763,1.7747,0.8972,0,0.5455,0.4743,0.5613,0.9881,2.5692,0.5059,7.8261,0.5771,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,,983,294,21.1,6.2,6485
County,state,2016,county,48,Texas,TX,48171,Gillespie County,48171,25732,0,12913,50,10498,322,2725,607,713,223,30939,1696,2024,243,7312,75,5093,81,3771,1.3,610,187,6088,26,,,392,168,1900,219,405,137,370,131,394,115,10.8,2.4,5.9,1.8,30939,1696,10.7,1.3,28.4,0.3,19.8,0.3,14.9,5.8,1.8,23.7,0.1,3.8,1.1,3,1.3,14.7,1.7,3.9,1.3,3.5,1.2,1.5,0.4,0.1462,0.4625,0.0593,0.7549,0.0909,0.9605,0.1028,0.4229,0.1462,1.6324,0.1976,0.1937,0.498,0.6917,0.332,0.6601,0.4704,0.5692,0.2253,0.4348,2.3597,0.3874,5.4387,0.1344,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,4598,734,18.2,2.9,25217
County,state,2016,county,48,Texas,TX,48173,Glasscock County,48173,1253,104,546,45,438,52,66,39,15,16,34834,5975,204,73,166,41,353,71,64,2.5,0,18,467,170,,,0,18,44,24,10,15,2,4,0,13,5.3,3.1,2.7,3,34834,5975,24.8,8.1,13.2,3.5,28.2,5.2,5.1,0,4.2,37.3,13.2,11.4,6.1,0,3.4,8.1,4.4,2.3,3.6,0.5,0.9,0,1,0.0119,0.0593,0.7708,0.8775,0.1107,0.2451,0.8577,0.004,0,1.1067,0.0474,0.4545,0.8893,1.3439,0.6798,0,0.1976,0.1976,0.0079,0,0.4032,0.004,3.7312,0.0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,270,96,21.5,7.2,1204
County,state,2016,county,48,Texas,TX,48175,Goliad County,48175,7463,0,3712,31,2798,146,1246,310,322,164,30581,3830,589,114,1518,36,1616,21,1486,2.6,266,95,3075,16,,,16,14,666,133,83,55,162,69,100,51,16.9,4.2,9.8,5,30581,3830,11.2,2.2,20.3,0.5,21.7,0.3,20.2,9.5,3.4,41.2,0.2,1.2,1.2,0.4,0.4,17.9,3.6,3,2,5.8,2.4,1.3,0.7,0.5375,0.9091,0.087,1.6245,0.336,0.7549,0.2372,0.8221,0.6087,2.4229,0.8261,0.5375,0.1146,0.6522,0.3083,0.1621,0.6522,0.3794,0.6126,0.3913,2.1976,0.3162,6.8972,0.3834,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,819,208,11.1,2.8,5837
County,state,2016,county,48,Texas,TX,48177,Gonzales County,48177,20370,0,8822,51,6611,234,3443,506,608,163,22631,1502,3573,320,3275,51,5472,0,3925,1.5,795,146,11660,24,,,179,81,2233,232,712,143,539,119,317,77,17.2,2.5,6.5,1.7,22631,1502,27.5,2.5,16.1,0.3,26.9,0,19.5,12,2.2,57.2,0.1,8.7,1.8,2,0.9,25.3,2.6,10.8,2.1,8.2,1.8,1.6,0.4,0.5573,0.6008,0.8379,2.5968,0.7747,0.5059,0.7391,0.7826,0.8814,2.9091,0.9684,0.7549,0.8379,1.5929,0.8261,0.5217,0.8814,0.9644,0.917,0.4427,3.7273,0.9842,10.8261,0.9407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,,4543,511,22.6,2.5,19372
County,state,2016,county,48,Texas,TX,48179,Gray County,48179,23028,0,10111,100,8201,221,3359,513,525,153,22409,1179,3022,362,3590,46,5832,39,3364,1.3,718,155,8071,19,,,382,121,636,130,221,91,418,119,1585,252,15.7,2.4,5.3,1.5,22409,1179,19.7,2.3,15.6,0.2,25.3,0.2,15.7,8.8,1.9,35,0.1,4.3,0.9,3.8,1.2,6.3,1.3,2.7,1.1,5.1,1.4,6.9,1.1,0.4229,0.3715,0.5296,1.9526,0.4743,0.4625,0.6245,0.4783,0.4941,2.0593,0.5652,0.4032,0.5771,0.9802,0.4862,0.7233,0.1107,0.3202,0.4822,0.8142,2.4506,0.4348,7.4427,0.5178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4035,455,18.8,2.1,24316
County,state,2016,county,48,Texas,TX,48181,Grayson County,48181,124231,0,54395,156,47161,652,18877,1532,4529,455,25541,697,10381,701,21019,48,29612,21,20301,0.7,4805,427,28733,237,,,2875,354,5499,465,1430,259,2802,349,2490,297,15.6,1.3,7.5,0.7,25541,697,12.4,0.8,16.9,0.1,23.8,0,16.5,10.2,0.9,23.1,0.2,2.6,0.4,5.3,0.7,10.1,0.9,3,0.5,5.9,0.7,2,0.2,0.419,0.7352,0.1146,1.5968,0.3241,0.5573,0.4308,0.5375,0.6877,2.2134,0.664,0.1779,0.332,0.5099,0.2253,0.8103,0.2569,0.3953,0.6364,0.5494,2.6482,0.5455,6.9684,0.4071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21446,1144,17.5,0.9,119796
County,state,2016,county,48,Texas,TX,48183,Gregg County,48183,123283,0,51197,204,45446,640,21785,1850,3350,381,24386,697,12853,705,17403,82,31849,0,17920,0.7,5486,567,50725,53,,,4878,449,4853,419,1526,286,2955,387,4414,492,18.2,1.5,5.8,0.6,24386,697,16.3,0.9,14.1,0.1,25.8,0,14.8,12.1,1.2,41.1,0,4.3,0.5,9.5,0.9,9.5,0.8,3.4,0.6,6.5,0.8,3.6,0.4,0.6522,0.4506,0.3083,1.8379,0.4229,0.3241,0.6601,0.4032,0.8893,2.2767,0.7233,0.5336,0.5613,1.0949,0.5534,0.8933,0.2292,0.4625,0.7233,0.6996,3.0079,0.7787,8.2174,0.6443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24281,1363,20,1.1,150555
County,state,2016,county,48,Texas,TX,48185,Grimes County,48185,27140,0,10983,83,9000,271,4819,908,646,180,21173,1220,4160,414,4400,67,6050,28,3212,1.5,951,199,11071,20,,,135,70,2845,303,391,158,512,150,3408,216,20.3,3.8,5.9,1.6,21173,1220,22.2,2.2,16.2,0.2,22.3,0.1,13.5,10.6,2.2,40.8,0.1,4.3,1.4,1.2,0.6,25.9,2.7,4.3,1.8,5.7,1.7,12.6,0.8,0.7866,0.4625,0.668,2.6522,0.7945,0.5138,0.2688,0.2767,0.7352,1.7945,0.3241,0.5296,0.5652,1.0949,0.5534,0.3992,0.8972,0.6482,0.5929,0.9012,3.4387,0.917,8.9802,0.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,4135,600,17.4,2.5,24701
County,state,2016,county,48,Texas,TX,48187,Guadalupe County,48187,147313,0,54130,115,49930,528,15190,1637,3774,467,28310,637,11273,779,19156,64,38594,0,17891,0.7,4699,524,70517,188,,,1895,275,7927,496,1568,304,1720,285,1910,275,10.5,1.1,5.2,0.7,28310,637,11.8,0.8,13,0.1,26.2,0,12.3,9.4,1,47.9,0.1,3,0.5,3.5,0.5,14.6,0.9,3.1,0.6,3.4,0.6,1.3,0.2,0.1107,0.3439,0.0988,0.7312,0.083,0.2372,0.6957,0.1897,0.6008,1.7233,0.2372,0.6482,0.3715,1.0198,0.5099,0.6996,0.4585,0.4269,0.2095,0.3715,2.166,0.2925,5.6403,0.1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20994,1536,14.5,1.1,114642
County,state,2016,county,48,Texas,TX,48189,Hale County,48189,35007,0,13477,86,11335,298,6740,855,1009,260,18888,817,5200,387,4450,23,9804,29,3597,0.9,1316,232,22729,22,,,519,137,946,180,753,189,574,142,2341,221,20.7,2.6,6.5,1.6,18888,817,24.6,1.8,12.7,0.1,28,0.1,10.8,11.6,2,64.9,0.1,6.3,1,3.9,1,7,1.3,6.6,1.7,5.1,1.2,6.7,0.6,0.8063,0.6008,0.7549,3.0435,0.8735,0.2016,0.8379,0.1186,0.8498,2.0079,0.5059,0.8458,0.7431,1.5889,0.8221,0.7312,0.1542,0.8775,0.4822,0.8103,3.0553,0.7984,9.6957,0.8854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6741,650,20.3,1.9,34694
County,state,2016,county,48,Texas,TX,48191,Hall County,48191,3162,0,1940,23,1235,89,889,259,116,44,18453,3080,578,90,724,38,756,0,641,3.2,124,47,1346,13,,,12,17,99,41,17,21,134,52,73,33,28.7,8.4,9.1,3.4,18453,3080,27.9,4.6,22.9,1.2,23.9,0,20.7,10,3.8,42.6,0.4,6.4,2.5,0.6,0.9,5.1,2.1,1.4,1.8,10.9,4,2.3,1,0.9644,0.8458,0.8498,3.5613,0.9526,0.8617,0.4387,0.8419,0.668,2.8103,0.9447,0.5692,0.7549,1.3241,0.6601,0.2213,0.0751,0.087,0.9802,0.6008,1.9644,0.2174,9.6601,0.8696,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,763,122,24.6,3.9,2748
County,state,2016,county,48,Texas,TX,48193,Hamilton County,48193,8232,0,4564,54,3231,169,1174,252,176,71,26183,3574,1054,198,2146,49,1676,2,1940,3.3,217,86,1172,27,,,22,39,370,87,46,32,158,84,295,126,14.8,3.2,4.9,2,26183,3574,17.8,3.3,26.1,0.6,20.4,0,24.3,6.7,2.6,14.2,0.3,2.4,1.6,0.5,0.9,8.1,1.9,1.4,1,4.9,2.6,3.6,1.5,0.3478,0.2925,0.4348,1.3518,0.2569,0.917,0.1383,0.9447,0.2292,2.2292,0.6877,0.0553,0.2964,0.3518,0.1502,0.1779,0.1976,0.1067,0.4625,0.7036,1.6482,0.1225,5.581,0.1502,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,,1389,235,17.4,2.9,7740
County,state,2016,county,48,Texas,TX,48195,Hansford County,48195,5552,0,2327,56,1979,95,1096,301,66,43,23605,2434,899,136,863,53,1629,0,670,2.4,148,69,2587,40,,,39,31,234,84,78,50,38,20,75,103,20,5.6,2.5,1.6,23605,2434,26,3.9,15.5,0.9,29.3,0,12.2,7.5,3.5,46.6,0.7,14.2,3.4,1.7,1.3,10.1,3.6,3.9,2.5,1.9,1,1.4,1.9,0.7747,0.0514,0.8103,2.1383,0.5573,0.4585,0.8933,0.1818,0.3004,1.834,0.3715,0.6403,0.9289,1.5692,0.8063,0.4862,0.2569,0.5968,0.0514,0.3953,1.7866,0.1423,7.3281,0.4941,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,1035,207,18.9,3.9,5216
County,state,2016,county,48,Texas,TX,48197,Hardeman County,48197,3952,0,2362,86,1590,118,606,157,97,54,19493,1743,680,111,753,90,936,94,895,4.2,81,42,1322,111,,,16,27,291,78,9,18,128,59,39,27,15.5,4,5.7,3.1,19493,1743,24.4,3.8,19.1,2.3,23.7,2.4,22.7,5.1,2.6,33.5,2.8,6.6,3.3,0.7,1.2,12.3,3.2,0.6,1.2,8.1,3.6,1,0.7,0.3992,0.4387,0.751,2.4466,0.7075,0.6917,0.4111,0.9012,0.083,2.087,0.5889,0.3755,0.7628,1.1383,0.5929,0.2451,0.3597,0.0395,0.913,0.2332,1.7905,0.1502,7.4625,0.5296,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,,813,152,20.6,3.9,3526
